EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
857289,COASTAL MIAMI-DADE COUNTY (ZONE), ,09/29/2019,830,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142791,Z,173,MFL,0,0,Social Media, , , , , , , , ,09/29/2019,1200, , , , ,"Tidal flooding observed near the high tide in the following locations: NE Miami at the intersection of NE 10 Avenue and NE 81 Street with water as much as 8-10 inches deep in parts of the intersection; Matheson Hammock Park with as much as 4-6 inches of water covering the parking lot; and Brickell Bay Drive and SE 12 Street with water a few inches deep.","Higher than normal astronomical tides associated with the new moon phase caused coastal flooding along portions of the east coast. This flooding was related to salt water inundation with sea water over-topping sea walls, docks, boat ramps and coming up out of storm drains.",104
857290,COASTAL MIAMI-DADE COUNTY (ZONE), ,09/30/2019,930,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142791,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,09/30/2019,1300, , , , ,"Standing water less than 1 foot deep on several streets in Miami Beach, primarily the mid and north sections. Roads impacted include: Alton Road, Indian Creek Drive, and Collins Avenue. ||Also, street flooding in the Shorecrest neighborhood of Miami, in the area of NE 10 Avenue between NE 79th and 81st Streets; flooding at Jose Marti Park along the Miami River and I-95 where water overtopped the seawall and was 6-8 inches deep in parts of the park; and in the parking lot of Matheson Hammock Park.","Higher than normal astronomical tides associated with the new moon phase caused coastal flooding along portions of the east coast. This flooding was related to salt water inundation with sea water over-topping sea walls, docks, boat ramps and coming up out of storm drains.",105
856220,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/01/2019,1030,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142638,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,10/01/2019,1230, , , , ,"An off-duty NWS Employee reported flooding of streets during high tide in Miami Beach, mainly in streets near Biscayne Bay by Bayview Towers. Photos from Broadcast media also show standing water less than 1 ft just east of Biscayne Blvd between NW 30th street and NE 5th Ave.","The high October astronomical tides, King tides, in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",106
856222,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/01/2019,1030,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142638,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/01/2019,1230, , , , ,"Reports from social media shower street flooding during high tide in the Shorecrest neighborhood of NE Miami, mainly in the area of NE 10th avenue between NE 79th and 81st street. Additional street flooding at NE 89th street and Bayshore Drive, as well as in adjacent Miami Shores near the bayfront.","The high October astronomical tides, King tides, in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",107
856223,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/01/2019,1030,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142638,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/01/2019,1230, , , , ,"Photos from Social Media showed flooding of Collins Avenue at 50th street from water overtopping the seawall of Indian Creek.","The high October astronomical tides, King tides, in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",108
856224,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/01/2019,1030,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142638,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/01/2019,1230, , , , ,"Photos via social media showed water covering intersection of Brickell Key Drive and SE 12th street around high tide. Water spread over curbs and across the sidewalks.","The high October astronomical tides, King tides, in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",109
856225,MIAMI-DADE CO.,GOLDEN BEACH,10/11/2019,1700,Flood, , ,0,0,2000,0,FL,EST-5, ,142639,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,3,NW,2,WNW,GOLDEN BEACH,10/11/2019,1900,25.9738,-80.1535,25.9679,-80.1512,"Photos received from public show street flooding in the Aventura Waterways area near NE 211 Street and NE 26 Avenue. A trained spotter called in with at least 4 inches of standing water on roadways, along with pictures from news media showing water as high as the hood of a car. Between 2.5 and 3 inches of rain fell in this area from thunderstorms.","A decaying frontal boundary over southern portions of the area provided enough instability for afternoon storms to develop over the east coast metro areas. These storms produced heavy rainfall that lead to in Miami-Dade and Broward.",110
856226,MIAMI-DADE CO.,NORTH MIAMI,10/11/2019,1700,Flood, , ,0,0,0,0,FL,EST-5, ,142639,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,ENE,1,ENE,NORTH MIAMI,10/11/2019,2000,25.89,-80.16,25.888,-80.1597,"Recieved photos from and NWS employee of street flooding near corner of Biscayne Blvd and Sans Souci Blvd.","A decaying frontal boundary over southern portions of the area provided enough instability for afternoon storms to develop over the east coast metro areas. These storms produced heavy rainfall that lead to in Miami-Dade and Broward.",111
856238,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/13/2019,900,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142650,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/13/2019,1100, , , , ,"Multiple reports via social media and broadcast media of tidal flooding during high tide along coastal areas of Miami-Dade County and along the Miami River. Areas included are Miami Beach, Downtown Miami, Brickell, Miami Shores and many other coastal cities.","Higher than normal high tides resulted in coastal flooding along portions of Coastal Miami-Dade during high tide.",112
863847,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/14/2019,1000,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,143896,Z,173,MFL,0,0,Social Media, , , , , , , , ,11/14/2019,1200, , , , ,"Picture on twitter of standing water on roadways near 71st street and Indian creek drive in Miami beach. Water was up to the curb but less than 1 foot deep.","The high November astronomical tides in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",113
863843,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/15/2019,1030,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,143895,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,11/15/2019,1200, , , , ,"An off duty NWS employee reported minor coastal flooding associated with higher than normal tides today at Miami beach. Ocean water breached the sea wall.","The high November astronomical tides in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",114
863844,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/17/2019,1300,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,143895,Z,173,MFL,0,0,Social Media, , , , , , , , ,11/17/2019,1500, , , , ,"Picture on twitter of standing water on roadways and parking lots in hollywood beach. water level up to the curb in some areas.","The high November astronomical tides in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",115
863845,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/19/2019,1200,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,143895,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,11/19/2019,1400, , , , ,"An off duty NWS employee reported minor coastal flooding associated with higher than normal tides today at Miami beach.","The high November astronomical tides in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",116
866164,MIAMI-DADE CO.,MIAMI,12/23/2019,200,Flood, , ,0,0,0,0,FL,EST-5, ,144200,C,86,MFL,0,0,Trained Spotter,Heavy Rain, , ,1,ENE,1,NE,MIAMI,12/23/2019,700,25.7745,-80.1856,25.7836,-80.189,"Heavy rainfall of 3 to 5 inches fell across the area, resulting in stranded cars along NE 11th street and Biscayne Blvd in Miami.","A strong cold front moved through the region behind a deep, low pressure system that developed over the Gulf and pushed eastward. Ahead of the cold front, a strong line of storms crossed through South Florida and produced heavy rain and flooding across the east coast metro areas.",117
869837,MIAMI-DADE CO.,BAY HARBOR IS,12/23/2019,215,Flood, , ,0,0,0,0,FL,EST-5, ,144200,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,N,1,NNW,MIAMI SHRS,12/23/2019,715,25.8871,-80.153,25.8862,-80.2075,"Reports of extensive flooding in NE Miami-Dade County from the county line at Aventura south to the North Miami area. Multiple reports received of significant street and parking lot flooding, with reports of flooded parking garages and stalled vehicles, particularly in Aventura as well as along Biscayne Boulevard and NE 123 Street.","A strong cold front moved through the region behind a deep, low pressure system that developed over the Gulf and pushed eastward. Ahead of the cold front, a strong line of storms crossed through South Florida and produced heavy rain and flooding across the east coast metro areas.",118
871606,MIAMI-DADE CO.,COCONUT GROVE,02/01/2020,0,Flood, , ,0,0,0,0,FL,EST-5, ,145149,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,E,3,SSE,BISCAYNE PARK,02/01/2020,100,25.73,-80.23,25.7379,-80.1279,"Several social media reports showed street flooding due to heavy rainfall in Miami Beach. An off duty NWS employee reported minor flooding in Wynwood near the intersection of NW 2nd Ave and 27th Terr. Pictures and video via social media showed water ankle high and flowing, along with stranded cars and floating barricades due to excessive water over the roadway.","A strong low pressure system over the Gulf of Mexico helped to pump moist and unstable air across South Florida during the evening and nighttime hours of January 31st, and early morning of February 1st. Strong thunderstorms developed ahead of a cold front over the eastern Gulf of Mexico, and moved east across the southern Florida peninsula. As these storms moved across Miami Beach, heavy rainfall and minor flooding occurred.",119
880857,MIAMI-DADE CO.,WESTWOOD LAKES,04/11/2020,1800,Flood, , ,0,0,0,0,FL,EST-5, ,146574,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,SE,2,SSE,WESTWOOD LAKES,04/11/2020,2000,25.7222,-80.3702,25.6963,-80.372,"Off-duty NWS employee reported 4 inches of rainfall that resulted in ponding of water and minor, localized street/parking lot flooding at SW 57th Ave & SW 100th Street, SW 107th Ave & SW 56th St, and at SW 72nd Ave & SW 72nd Street (Sunset Drive/FL 986).","A lingering frontal boundary across South Florida provided substantial instability for showers and thunderstorms to develop as the Atlantic sea breeze pushed inland. Heavy rainfall associated with these thunderstorms resulted in flooding over Miami-Dade.",120
886817,MIAMI-DADE CO.,MEDLEY,05/15/2020,1100,Flood, , ,0,0,0,0,FL,EST-5, ,147447,C,86,MFL,0,0,Public,Heavy Rain, , ,0,N,1,NNE,VIRGINIA GARDENS,05/15/2020,1400,25.83,-80.32,25.8304,-80.2967,"A member of the public reported flooded roadways due to heavy rainfall in the Miami Springs area via Snapmap. Rainfall estimates in the area were 2 to 3 inches.","A tropical disturbance in the Florida Straits was forecast by NHC to move northeastward into the Atlantic waters of South Florida before continuing to move northeastward into the Western Atlantic waters. NHC showed a 70 percent chance of development into a tropical system in the next 48 hours, mainly in the Northwest Bahamas or the Western Atlantic waters. As the disturbance moved northeastward, deeper moisture worked into the region from the south leading to numerous showers and thunderstorms over eastern areas. As this convection progressed towards the east coast metro areas, especially Broward and Miami-Dade counties, heavy rainfall and repeated rounds of convection lead to widespread flooding and standing water that lasted into the overnight hours of May 15 into May 16, well after precipitation ended.",121
886835,MIAMI-DADE CO.,IVES ESTATES,05/15/2020,1100,Flood, , ,0,0,0,0,FL,EST-5, ,147447,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,SW,1,ESE,(OPF)OPA LOCKA ARPT,05/15/2020,1800,25.8887,-80.2316,25.8914,-80.2594,"Several inches of rain, with measured amounts close to 6 inches, flooded a warehouse loading dock and tractor trailers in the parking lot in Opa-Locka, turning the parking lot into a lake.","A tropical disturbance in the Florida Straits was forecast by NHC to move northeastward into the Atlantic waters of South Florida before continuing to move northeastward into the Western Atlantic waters. NHC showed a 70 percent chance of development into a tropical system in the next 48 hours, mainly in the Northwest Bahamas or the Western Atlantic waters. As the disturbance moved northeastward, deeper moisture worked into the region from the south leading to numerous showers and thunderstorms over eastern areas. As this convection progressed towards the east coast metro areas, especially Broward and Miami-Dade counties, heavy rainfall and repeated rounds of convection lead to widespread flooding and standing water that lasted into the overnight hours of May 15 into May 16, well after precipitation ended.",122
886879,MIAMI-DADE CO.,SOUTH MIAMI,05/17/2020,1500,Flood, , ,0,0,0,0,FL,EST-5, ,147455,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,SW,1,ENE,COCONUT GROVE,05/17/2020,1800,25.6914,-80.2872,25.7324,-80.237,"An off-duty NWS Employee reported roadways with several inches of water, some roadways impassable, in Coconut Grove and along Percival Ave and Oak Ave from a thunderstorm and heavy rain that passed through the area.","Tropical Storm Arthur was forecast by the NHC to continue moving northeastward towards the outer banks of North Carolina while a mid-upper level low over TX moves eastward. This allowed for the wind flow over South FL to be SSW which allowed the Gulf Sea Breeze to form along with the Atlantic Sea Breeze. Plenty of residual tropical moisture across the area, along with the eventual sea breeze collision, lead to scattered to numerous strong showers and thunderstorms that eventually pushed eastward towards the east coast metro areas (thanks to the SSW flow). Heavy rain and flooding along with strong wind gusts and small hail were reported. Enhanced helicity/shear in Palm Beach County even led to the development of a funnel cloud.",123
890875,MIAMI-DADE CO.,MIAMI,05/18/2020,1830,Flood, , ,0,0,0,0,FL,EST-5, ,147909,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,NNW,2,NNE,MIAMI,05/18/2020,2230,25.795,-80.2064,25.7942,-80.1886,"An off duty NWS Employee reported multiple reports of flooding, including a right lane flooded on I-95 at the intersection of I-95 and I-395 and significant street flooding along NE 11th Street and Biscayne Blvd. Waters accumulated several inches on the road, creating nearly impassable conditions due to repeated rounds of showers and thunderstorms.","Tropical Storm Arthur, which was moving over the outer banks of North Carolina, was forecast to continue moving northeastward off the Mid-Atlantic coastline. At the same time, the tail of Arthur, basically a trough of low pressure, extended into the southeastern portion of the country. This also combined with a mid to upper level area of low pressure moving into the Tennessee Valley and a trough of low pressure moving into the eastern Gulf of Mexico which allowed for a south southwesterly flow across South Florida. This allowed for the Gulf coast sea breeze to push inland as the east coast sea breeze remained pushed up against the east coast. This eventually lead to the development of scattered to numerous showers and thunderstorms across all of South Florida. The primary impacts with these storms were heavy rainfall and associated flooding, frequent lightning strikes, small hail, and gusty winds.",124
890877,MIAMI-DADE CO.,KEY BISCAYNE,05/18/2020,1830,Flood, , ,0,0,0,0,FL,EST-5, ,147909,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,3,ENE,3,ENE,KEY BISCAYNE,05/18/2020,2130,25.6944,-80.1723,25.6853,-80.1709,"An off duty NWS Employee reported significant flooding at the intersection of Mashta Drive and Allendale Road in Key Biscayne due to repeated rounds of showers and thunderstorms across the area.","Tropical Storm Arthur, which was moving over the outer banks of North Carolina, was forecast to continue moving northeastward off the Mid-Atlantic coastline. At the same time, the tail of Arthur, basically a trough of low pressure, extended into the southeastern portion of the country. This also combined with a mid to upper level area of low pressure moving into the Tennessee Valley and a trough of low pressure moving into the eastern Gulf of Mexico which allowed for a south southwesterly flow across South Florida. This allowed for the Gulf coast sea breeze to push inland as the east coast sea breeze remained pushed up against the east coast. This eventually lead to the development of scattered to numerous showers and thunderstorms across all of South Florida. The primary impacts with these storms were heavy rainfall and associated flooding, frequent lightning strikes, small hail, and gusty winds.",125
890876,MIAMI-DADE CO.,MIAMI,05/18/2020,1830,Flood, , ,0,0,0,0,FL,EST-5, ,147909,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,2,NNW,2,NNE,MIAMI,05/18/2020,2230,25.795,-80.2064,25.7942,-80.1886,"Broadcast media reported multiple reports of flooding, including streets covered in several inches of water in Miami near NW 3rd Ave and NW 18th Street, due to repeated rounds of showers and thunderstorms.","Tropical Storm Arthur, which was moving over the outer banks of North Carolina, was forecast to continue moving northeastward off the Mid-Atlantic coastline. At the same time, the tail of Arthur, basically a trough of low pressure, extended into the southeastern portion of the country. This also combined with a mid to upper level area of low pressure moving into the Tennessee Valley and a trough of low pressure moving into the eastern Gulf of Mexico which allowed for a south southwesterly flow across South Florida. This allowed for the Gulf coast sea breeze to push inland as the east coast sea breeze remained pushed up against the east coast. This eventually lead to the development of scattered to numerous showers and thunderstorms across all of South Florida. The primary impacts with these storms were heavy rainfall and associated flooding, frequent lightning strikes, small hail, and gusty winds.",126
892122,MIAMI-DADE CO.,MIAMI,05/24/2020,830,Flood, , ,0,0,0,0,FL,EST-5, ,148147,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,NNE,2,NNE,MIAMI,05/24/2020,1030,25.7903,-80.1908,25.7906,-80.1867,"An off-duty NWS employee reported street flooding in the vicinity of Biscayne Blvd from around NE 11th Street to NE 15th Street due to heavy and prolonged rainfall associated with rain showers. Flood waters exceeding the curb.","Tropical moisture continued to advect into South Florida while a disturbance aloft moved northward from a broad trough over the Gulf, Yucatan, and western Caribbean. As this disturbance moved northward, a weak surface low formed across the eastern Gulf of Mexico. This diffluent pattern allowed for showers and storms to develop. Due to PWATs in the 2 to 2.4 inch rain, heavy rainfall was expected, and occurred, with flooding across portions of eastern Miami-Dade County.",127
892136,MIAMI-DADE CO.,MIAMI,05/25/2020,1300,Flood, , ,0,0,0,0,FL,EST-5, ,148150,C,86,MFL,0,0,Law Enforcement,Heavy Rain, , ,1,SE,1,SSW,LEMON CITY,05/25/2020,1600,25.7583,-80.1894,25.8045,-80.1888,"Multiple reports of flooding via law enforcement, an off-duty NWS employee, and members of the public. City of Miami police reported flooding along and east of Biscayne Blvd from 15th Street to 27th Street. An off-duty NWS employee reported street flooding in Brickell, near Miami Ave and South 9th Street. Social media reports via various members of the public reported flooding in Brickell impeding travel near Brickell Ave and Coral Way. At least one vehicle has been stranded with water appearing to reach halfway up the car wheels and into the car's engine.","Upper-level troughing remained prominent across the Gulf of Mexico with a speed max extending east-northeast from the Bay of Campeche into the northwest Caribbean Sea. A decaying Mesoscale Convective Vortex (MCV) was lifting north through the Atlantic waters while surface troughing extended from the southern Florida Peninsula southwest into the southern Gulf of Mexico. Given the diffluent pattern aloft, subtle vorticity perturbations, the remnant MCV, and the surface trough, plentiful sources for lift were evident across South Florida that allowed for the development of scattered to numerous showers and thunderstorms. Additionally, plenty of moisture was distributed areawide with rainfall rates exceeding 2 inches per hour. Abundant moisture along with preceding heavy rainfall and antecedent conditions led to widespread flooding across Miami-Dade and Broward counties. Furthermore, increasing low-level shear behind the MCV whipped up a brief tornado in Miami-Dade County and a funnel cloud in Broward County.",128
896921,MIAMI-DADE CO.,BISCAYNE PARK,05/25/2020,1300,Flash Flood, , ,0,0,1000,0,FL,EST-5, ,148150,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,NNE,1,NE,BISCAYNE PARK,05/25/2020,1500,25.7852,-80.1417,25.7781,-80.1421,"An off-duty NWS employee reported flooding impacting vehicle travel and entering structures near Alton Road and 13th Street in Miami Beach.","Upper-level troughing remained prominent across the Gulf of Mexico with a speed max extending east-northeast from the Bay of Campeche into the northwest Caribbean Sea. A decaying Mesoscale Convective Vortex (MCV) was lifting north through the Atlantic waters while surface troughing extended from the southern Florida Peninsula southwest into the southern Gulf of Mexico. Given the diffluent pattern aloft, subtle vorticity perturbations, the remnant MCV, and the surface trough, plentiful sources for lift were evident across South Florida that allowed for the development of scattered to numerous showers and thunderstorms. Additionally, plenty of moisture was distributed areawide with rainfall rates exceeding 2 inches per hour. Abundant moisture along with preceding heavy rainfall and antecedent conditions led to widespread flooding across Miami-Dade and Broward counties. Furthermore, increasing low-level shear behind the MCV whipped up a brief tornado in Miami-Dade County and a funnel cloud in Broward County.",129
892138,MIAMI-DADE CO.,(MIA)MIAMI INTL,05/25/2020,1700,Flood, , ,0,0,0,0,FL,EST-5, ,148150,C,86,MFL,0,0,Trained Spotter,Heavy Rain, , ,2,ENE,3,E,(MIA)MIAMI INTL,05/25/2020,1900,25.8067,-80.2432,25.807,-80.2373,"A trained spotter reported flooding on NW 27th Ave and NW 36th St including the SR 112 ramps. A shopping plaza in the area was also experiencing flooding. Roads are impassable by car.","Upper-level troughing remained prominent across the Gulf of Mexico with a speed max extending east-northeast from the Bay of Campeche into the northwest Caribbean Sea. A decaying Mesoscale Convective Vortex (MCV) was lifting north through the Atlantic waters while surface troughing extended from the southern Florida Peninsula southwest into the southern Gulf of Mexico. Given the diffluent pattern aloft, subtle vorticity perturbations, the remnant MCV, and the surface trough, plentiful sources for lift were evident across South Florida that allowed for the development of scattered to numerous showers and thunderstorms. Additionally, plenty of moisture was distributed areawide with rainfall rates exceeding 2 inches per hour. Abundant moisture along with preceding heavy rainfall and antecedent conditions led to widespread flooding across Miami-Dade and Broward counties. Furthermore, increasing low-level shear behind the MCV whipped up a brief tornado in Miami-Dade County and a funnel cloud in Broward County.",130
892248,MIAMI-DADE CO.,SWEET WATER,05/26/2020,1630,Flood, , ,0,0,0,0,FL,EST-5, ,148171,C,86,MFL,0,0,Public,Heavy Rain, , ,3,NE,1,ENE,(MIA)MIAMI INTL,05/28/2020,2100,25.7968,-80.3415,25.81,-80.2593,"Various reports from members of the public. Cars stalling out at the intersection of NW 87th Ave and NW 33rd St. Also, NW 84th Ave flooded between NW 27th St and NW 33rd St. Kids Corner Child Development center reported parking lot flooded and water approaching the building. Public called in and said they are stranded at their business just NE of Miami International Airport due to flooding and impassable streets. Public reported water causing roadways to be nearly impassable and nearing structures near the intersection of NW 87th Ave and NW 25th St in Doral. Public reported that the off ramp from the Airport Expressway to US-27 northbound was flooded with water up to 4 feet. Many cars stranded in the area due to flooding. Public reported ongoing flooding on NW 87th Ave between NW 36th St and Highway 836. Damage assessments indicated at least minor flooding in the Medley and Doral warehouse districts. ||The ASOS at Miami International Airport measured 6.42 inches of rain in just two hours, indicative of the extremely high rainfall rates in the affected areas.||Flood waters were very slow to recede, with some areas with standing water and water inside structures for up to 48 hours.","A negatively tilted trough located across the Gulf of Mexico lifted north and dampened as weak high pressure gradually encompassed the region. Low-level troughing across central Florida gradually shifted away to the north as Atlantic ridging nosed in from the east. This allowed for southerly low-level winds to prevail. An abundance of moisture created widespread showers and thunderstorms during the afternoon hours with high rainfall rates.The greatest shower and thunderstorm coverage occurred over the east coast metro areas, with a focus over Miami-Dade County. Unfortunately, this was the area most susceptible to hydrological issues given 48 hour rain totals in the 3 to 9 inch range with isolated higher amounts. Flooding was significant and very slow to recede, lasting up to 48 hours in some parts of northern Miami-Dade County.",131
892252,MIAMI-DADE CO.,PINEWOOD,05/26/2020,1630,Flood, , ,0,0,50000,0,FL,EST-5, ,148171,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,SW,1,WNW,PINEWOOD,05/28/2020,2100,25.8379,-80.2464,25.8538,-80.2448,"Various reports received from the broadcast media. A video of water up to doorways and possibly entering buildings at the corner of NE 95th St and NE 2nd Ave. Water was covering the south on ramp of I-95 at NW 79th St with waist deep water reported. Reports of street flooding at NW 7th Ave and NW 71st St with water knee high. A trailer park at NW 27 Avenue and NW 76 ST experienced significant flooding, with up to 48 structures affected by flood waters. ||Rainfall totals in excess of 9 inches over a 2-day period fell over much of this area, causing flood waters to not recede until over 48 hours after the rain ended. Damage totals are estimated based on the number of structures affected by flooding.","A negatively tilted trough located across the Gulf of Mexico lifted north and dampened as weak high pressure gradually encompassed the region. Low-level troughing across central Florida gradually shifted away to the north as Atlantic ridging nosed in from the east. This allowed for southerly low-level winds to prevail. An abundance of moisture created widespread showers and thunderstorms during the afternoon hours with high rainfall rates.The greatest shower and thunderstorm coverage occurred over the east coast metro areas, with a focus over Miami-Dade County. Unfortunately, this was the area most susceptible to hydrological issues given 48 hour rain totals in the 3 to 9 inch range with isolated higher amounts. Flooding was significant and very slow to recede, lasting up to 48 hours in some parts of northern Miami-Dade County.",132
896928,MIAMI-DADE CO.,(OPF)OPA LOCKA ARPT,05/26/2020,1700,Flood, , ,0,0,10000,0,FL,EST-5, ,148171,C,86,MFL,0,0,Emergency Manager,Heavy Rain, , ,2,ESE,2,ESE,(OPF)OPA LOCKA ARPT,05/28/2020,2000,25.8946,-80.252,25.895,-80.2553,"Very heavy rainfall with totals of 4 to 8 inches in a very short period of time led to significant flooding in parts of Opa-Locka. Damage assessments indicated that up to 11 apartments had water at least 18 inches deep inside along Port Said Road and Alexandria Drive in the Opa-Locka warehouse district. Flood waters were very slow to recede, and lasted up to 48 hours. Damage totals are estimated based on the number of flooded apartments.","A negatively tilted trough located across the Gulf of Mexico lifted north and dampened as weak high pressure gradually encompassed the region. Low-level troughing across central Florida gradually shifted away to the north as Atlantic ridging nosed in from the east. This allowed for southerly low-level winds to prevail. An abundance of moisture created widespread showers and thunderstorms during the afternoon hours with high rainfall rates.The greatest shower and thunderstorm coverage occurred over the east coast metro areas, with a focus over Miami-Dade County. Unfortunately, this was the area most susceptible to hydrological issues given 48 hour rain totals in the 3 to 9 inch range with isolated higher amounts. Flooding was significant and very slow to recede, lasting up to 48 hours in some parts of northern Miami-Dade County.",133
896929,MIAMI-DADE CO.,NORTH BAY VLG,05/26/2020,1830,Flood, , ,0,0,0,0,FL,EST-5, ,148171,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,SE,2,SE,NORTH BAY VLG,05/26/2020,2130,25.8283,-80.1324,25.8313,-80.1301,"An off-duty NWS meteorologist reported significant flooding in parts of the Miami Beach area with water several inches high after cessation of heavy rains in the vicinity of the intersection of Alton Road and 53rd St including surrounding areas. Water was entering properties and reaching garages.","A negatively tilted trough located across the Gulf of Mexico lifted north and dampened as weak high pressure gradually encompassed the region. Low-level troughing across central Florida gradually shifted away to the north as Atlantic ridging nosed in from the east. This allowed for southerly low-level winds to prevail. An abundance of moisture created widespread showers and thunderstorms during the afternoon hours with high rainfall rates.The greatest shower and thunderstorm coverage occurred over the east coast metro areas, with a focus over Miami-Dade County. Unfortunately, this was the area most susceptible to hydrological issues given 48 hour rain totals in the 3 to 9 inch range with isolated higher amounts. Flooding was significant and very slow to recede, lasting up to 48 hours in some parts of northern Miami-Dade County.",134
899553,MIAMI-DADE CO.,HIALEAH GARDENS,07/05/2020,1730,Flood, , ,0,0,0,0,FL,EST-5, ,149199,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,NNE,1,NNE,HIALEAH GARDENS,07/05/2020,1930,25.8656,-80.3214,25.866,-80.3249,"Pictures of street flooding relayed by members of the public via social media in Hialeah in the area between W 47th Street and W 57th Street near the Palmetto Expressway.","South-southwesterly flow allowed for deep tropical moisture to stay in place across South Florida. This prevailing flow also allowed the Gulf sea breeze to progress further inland, pinning the Atlantic sea breeze to the coast, becoming the focus for afternoon showers and thunderstorms. The presence of a mid-level trough and attendant short wave pushing through South Florida allowed for an increase in thunderstorms along the east coast that brought gusty winds, heavy rainfall, flooding, and hail to portions of Broward, Palm Beach, and Miami-Dade counties.",135
